name, movie, percent of dialogue, percent of fanworks (literal), percent of fanworks (including sub tags), age, gender,  year, script ID, imdb ID, movie words, gross, AO3 works in closest fandom (literal), AO3 works in closest fandom (including fandom subtags), AO3 closest fandom,title similarity
caleb,The Keeping Room,0.0290848900449,-1,-1,None,m,2014,5490,tt2488778,4229,None,-1,0,,0
henry,The Keeping Room,0.0775597067865,-1,-1,None,m,2014,5490,tt2488778,4229,None,-1,0,,0
louise,The Keeping Room,0.100023646252,-1,-1,18,f,2014,5490,tt2488778,4229,None,-1,0,,0
mad,The Keeping Room,0.222984157011,-1,-1,None,f,2014,5490,tt2488778,4229,None,-1,0,,0
moll,The Keeping Room,0.0503665169071,-1,-1,32,f,2014,5490,tt2488778,4229,None,-1,0,,0
moses,The Keeping Room,0.177346890518,-1,-1,38,m,2014,5490,tt2488778,4229,None,-1,0,,0
alan bennett,The Lady in the Van,0.444682048396,-1,-1,58,m,2015,5491,tt3722070,8885,0,-1,0,,0
doctor at old p,The Lady in the Van,0.0171074845245,-1,-1,36,m,2015,5491,tt3722070,8885,0,-1,0,,0
fiona perry,The Lady in the Van,0.0135059088351,-1,-1,43,f,2015,5491,tt3722070,8885,0,-1,0,,0
housekeeper at ,The Lady in the Van,0.0174451322454,-1,-1,64,f,2015,5491,tt3722070,8885,0,-1,0,,0
lois, social wo,The Lady in the Van,0.0128306133934,-1,-1,31,f,2015,5491,tt3722070,8885,0,-1,0,,0
mam,The Lady in the Van,0.0345526167698,-1,-1,76,f,2015,5491,tt3722070,8885,0,-1,0,,0
miss briscoe, s,The Lady in the Van,0.0222847495779,-1,-1,None,f,2015,5491,tt3722070,8885,0,-1,0,,0
miss shepherd,The Lady in the Van,0.318626899268,-1,-1,81,f,2015,5491,tt3722070,8885,0,-1,0,,0
mr fairchild,The Lady in the Van,0.0207090602138,-1,-1,None,m,2015,5491,tt3722070,8885,0,-1,0,,0
mrs. vaughan wi,The Lady in the Van,0.016544738323,-1,-1,71,f,2015,5491,tt3722070,8885,0,-1,0,,0
pauline,The Lady in the Van,0.0201463140124,-1,-1,68,f,2015,5491,tt3722070,8885,0,-1,0,,0
rufus,The Lady in the Van,0.0281373100732,-1,-1,62,m,2015,5491,tt3722070,8885,0,-1,0,,0
underwood,The Lady in the Van,0.0334271243669,-1,-1,66,m,2015,5491,tt3722070,8885,0,-1,0,,0
catherine dicke,The Invisible Woman,0.0830713964975,-1,-1,52,f,2013,5492,tt1700845,4454,1,-1,0,,0
Charles Dickens,The Invisible Woman,0.0365963179165,-1,-1,51,m,2013,5492,tt1700845,4454,1,-1,0,,0
charley dickens,The Invisible Woman,0.0464750785811,-1,-1,None,m,2013,5492,tt1700845,4454,1,-1,0,,0
fanny ternan,The Invisible Woman,0.0282891782667,-1,-1,31,f,2013,5492,tt1700845,4454,1,-1,0,,0
maria ternan,The Invisible Woman,0.0361472833408,-1,-1,28,f,2013,5492,tt1700845,4454,1,-1,0,,0
mr. george whar,The Invisible Woman,0.0642119443197,-1,-1,32,m,2013,5492,tt1700845,4454,1,-1,0,,0
nelly,The Invisible Woman,0.497530309834,-1,-1,30,f,2013,5492,tt1700845,4454,1,-1,0,,0
rev. william be,The Invisible Woman,0.112258643916,-1,-1,None,m,2013,5492,tt1700845,4454,1,-1,0,,0
wilkie collins,The Invisible Woman,0.0954198473282,-1,-1,46,m,2013,5492,tt1700845,4454,1,-1,0,,0
analyst,The Big Short,0.0131399138022,-1,-1,None,m,2015,5496,tt1596363,9513,62,0,0,,0
anthony bourdai,The Big Short,0.0163986124251,-1,-1,59,m,2015,5496,tt1596363,9513,62,0,0,,0
banker,The Big Short,0.0117733627667,-1,-1,None,f,2015,5496,tt1596363,9513,62,0,0,,0
ben rickert,The Big Short,0.0774729317776,-1,-1,52,m,2015,5496,tt1596363,9513,62,0,0,,0
blackjack playe,The Big Short,0.0142962262168,-1,-1,None,m,2015,5496,tt1596363,9513,62,0,0,,0
charlie geller,The Big Short,0.119205298013,-1,-1,None,m,2015,5496,tt1596363,9513,62,0,0,,0
cynthia baum,The Big Short,0.0467780931357,-1,-1,51,f,2015,5496,tt1596363,9513,62,0,0,,0
georgia hale,The Big Short,0.021654577946,-1,-1,55,f,2015,5496,tt1596363,9513,62,0,0,,0
jamie shipley,The Big Short,0.0950278566173,-1,-1,31,m,2015,5496,tt1596363,9513,62,0,0,,0
jared vennett,The Big Short,0.105539787659,0.25,0.25,35,m,2015,5496,tt1596363,9513,62,1,1,The Big Short (2015),0.65
kathy tao,The Big Short,0.0232313676022,-1,-1,None,f,2015,5496,tt1596363,9513,62,0,0,,0
lawrence fields,The Big Short,0.0434142752024,-1,-1,50,m,2015,5496,tt1596363,9513,62,0,0,,0
lewis ranieri,The Big Short,0.0152423000105,-1,-1,None,m,2015,5496,tt1596363,9513,62,0,0,,0
mark baum,The Big Short,0.0393146220961,-1,-1,53,m,2015,5496,tt1596363,9513,62,0,0,,0
michael burry,The Big Short,0.164827078734,-1,-1,41,m,2015,5496,tt1596363,9513,62,0,0,,0
mr. chau,The Big Short,0.0153474193209,-1,-1,None,m,2015,5496,tt1596363,9513,62,0,0,,0
porter collins,The Big Short,0.0265951855356,0.25,0.25,39,m,2015,5496,tt1596363,9513,62,1,1,The Big Short (2015),0.65
real estate age,The Big Short,0.0128245558709,-1,-1,None,f,2015,5496,tt1596363,9513,62,0,0,,0
Richard Thaler,The Big Short,0.0298538841585,-1,-1,None,m,2015,5496,tt1596363,9513,62,0,0,,0
scarlett johans,The Big Short,0.0178702827709,-1,-1,31,f,2015,5496,tt1596363,9513,62,0,0,,0
selena gomez,The Big Short,0.0181856407022,-1,-1,23,f,2015,5496,tt1596363,9513,62,0,0,,0
Vinnie Daniel,The Big Short,0.0720067276359,0.25,0.25,None,m,2015,5496,tt1596363,9513,62,1,1,The Big Short (2015),0.65
abraham warszaw,Son of Saul,0.297043979813,-1,-1,None,m,2015,5499,tt3808342,1387,0,-1,0,,0
dr. miklos nyis,Son of Saul,0.116077865898,-1,-1,54,m,2015,5499,tt3808342,1387,0,-1,0,,0
oberkapo bieder,Son of Saul,0.134102379236,-1,-1,37,m,2015,5499,tt3808342,1387,0,-1,0,,0
oberscharfuhrer,Son of Saul,0.115356885364,-1,-1,None,m,2015,5499,tt3808342,1387,0,-1,0,,0
saul auslander,Son of Saul,0.33741888969,-1,-1,None,m,2015,5499,tt3808342,1387,0,-1,0,,0
agatha,The Grand Budapest Hotel,0.0125643173388,-1,-1,20,f,2014,5501,tt2278388,8357,62,-1,0,,0
author,The Grand Budapest Hotel,0.125284192892,-1,-1,66,m,2014,5501,tt2278388,8357,62,-1,0,,0
deputy kovacs,The Grand Budapest Hotel,0.0727533803997,-1,-1,62,m,2014,5501,tt2278388,8357,62,-1,0,,0
dmitri,The Grand Budapest Hotel,0.0207012085677,-1,-1,41,m,2014,5501,tt2278388,8357,62,-1,0,,0
henckels,The Grand Budapest Hotel,0.0380519325117,-1,-1,45,m,2014,5501,tt2278388,8357,62,-1,0,,0
ludwig,The Grand Budapest Hotel,0.0308723226038,-1,-1,75,m,2014,5501,tt2278388,8357,62,-1,0,,0
m. gustave,The Grand Budapest Hotel,0.448007658251,-1,-1,52,m,2014,5501,tt2278388,8357,62,-1,0,,0
m. ivan,The Grand Budapest Hotel,0.0144788799809,-1,-1,64,m,2014,5501,tt2278388,8357,62,-1,0,,0
mr. moustafa,The Grand Budapest Hotel,0.132583462965,-1,-1,75,m,2014,5501,tt2278388,8357,62,-1,0,,0
zero,The Grand Budapest Hotel,0.10470264449,-1,-1,18,m,2014,5501,tt2278388,8357,62,-1,0,,0
beryl wilde,The Theory of Everything,0.018966977138,-1,-1,47,f,2014,5502,tt2980516,5905,38,-1,0,,0
brian,The Theory of Everything,0.0848433530906,-1,-1,31,m,2014,5502,tt2980516,5905,38,-1,0,,0
dennis sciama,The Theory of Everything,0.0977138018628,-1,-1,51,m,2014,5502,tt2980516,5905,38,-1,0,,0
elaine mason,The Theory of Everything,0.0331922099915,-1,-1,40,f,2014,5502,tt2980516,5905,38,-1,0,,0
frank hawking,The Theory of Everything,0.0330228619814,-1,-1,57,m,2014,5502,tt2980516,5905,38,-1,0,,0
jane hawking,The Theory of Everything,0.253683319221,-1,-1,31,f,2014,5502,tt2980516,5905,38,-1,0,,0
jonathan hellye,The Theory of Everything,0.068416596105,-1,-1,32,m,2014,5502,tt2980516,5905,38,-1,0,,0
roger penrose,The Theory of Everything,0.0360711261643,-1,-1,41,m,2014,5502,tt2980516,5905,38,-1,0,,0
senior doctor -,The Theory of Everything,0.0179508890771,-1,-1,50,m,2014,5502,tt2980516,5905,38,-1,0,,0
stephen hawking,The Theory of Everything,0.320745131245,-1,-1,32,m,2014,5502,tt2980516,5905,38,-1,0,,0
swiss doctor,The Theory of Everything,0.0171041490262,-1,-1,46,m,2014,5502,tt2980516,5905,38,-1,0,,0
technician,The Theory of Everything,0.0182895850974,-1,-1,None,m,2014,5502,tt2980516,5905,38,-1,0,,0
arlen hird,Trumbo,0.0826058489742,-1,-1,48,m,2015,5506,tt3203606,9164,None,-1,0,,0
buddy ross,Trumbo,0.0284810126582,-1,-1,53,m,2015,5506,tt3203606,9164,None,-1,0,,0
cleo trumbo,Trumbo,0.0791139240506,-1,-1,50,f,2015,5506,tt3203606,9164,None,-1,0,,0
Congressman,Trumbo,0.0257529463117,-1,-1,None,m,2015,5506,tt3203606,9164,None,-1,0,,0
Dalton Trumbo,Trumbo,0.370580532519,-1,-1,59,m,2015,5506,tt3203606,9164,None,-1,0,,0
edward g. robin,Trumbo,0.0743125272807,-1,-1,47,m,2015,5506,tt3203606,9164,None,-1,0,,0
frank king,Trumbo,0.0489960715845,-1,-1,63,m,2015,5506,tt3203606,9164,None,-1,0,,0
hedda hopper,Trumbo,0.0930816237451,-1,-1,70,f,2015,5506,tt3203606,9164,None,-1,0,,0
Ian McLellan Hu,Trumbo,0.016695766041,-1,-1,44,m,2015,5506,tt3203606,9164,None,-1,0,,0
john wayne,Trumbo,0.0365560890441,-1,-1,55,m,2015,5506,tt3203606,9164,None,-1,0,,0
kirk douglas,Trumbo,0.0292448712353,-1,-1,39,m,2015,5506,tt3203606,9164,None,-1,0,,0
louis b. mayer,Trumbo,0.0152771715408,-1,-1,68,m,2015,5506,tt3203606,9164,None,-1,0,,0
niki trumbo (ag,Trumbo,0.0459406372763,-1,-1,None,f,2015,5506,tt3203606,9164,None,-1,0,,0
Otto Preminger,Trumbo,0.0177869925797,-1,-1,58,m,2015,5506,tt3203606,9164,None,-1,0,,0
robert kenny,Trumbo,0.0161501527717,-1,-1,None,m,2015,5506,tt3203606,9164,None,-1,0,,0
robert striplin,Trumbo,0.0194238323876,-1,-1,None,m,2015,5506,tt3203606,9164,None,-1,0,,0
andrew heyward,Truth,0.0499629599144,-1,-1,59,m,2015,5507,tt3859076,12149,2,0,0,,0
ben barnes,Truth,0.0181907975965,0.000758150113723,0.000758150113723,58,m,2015,5507,tt3859076,12149,2,2,2,Chronicles of Narnia - All Media Types,0.0263157894737
betsy west,Truth,0.0279035311548,-1,-1,44,f,2015,5507,tt3859076,12149,2,0,0,,0
dan rather,Truth,0.159025434192,-1,-1,79,m,2015,5507,tt3859076,12149,2,0,0,,0
dick hibey,Truth,0.0367931516997,-1,-1,64,m,2015,5507,tt3859076,12149,2,0,0,,0
general hodges,Truth,0.0188492880072,-1,-1,None,m,2015,5507,tt3859076,12149,2,0,0,,0
josh howard,Truth,0.0357231047823,-1,-1,39,m,2015,5507,tt3859076,12149,2,0,0,,0
larry lanpher,Truth,0.0284797102642,-1,-1,None,m,2015,5507,tt3859076,12149,2,0,0,,0
lt. colonel bil,Truth,0.0485636677916,-1,-1,74,m,2015,5507,tt3859076,12149,2,0,0,,0
Lt. Colonel Rog,Truth,0.0671660218948,-1,-1,61,m,2015,5507,tt3859076,12149,2,0,0,,0
lucy scott,Truth,0.0219771174582,-1,-1,33,f,2015,5507,tt3859076,12149,2,0,0,,0
marcel matley,Truth,0.016379948967,-1,-1,57,m,2015,5507,tt3859076,12149,2,0,0,,0
mark wrolstad,Truth,0.0210716931435,-1,-1,52,m,2015,5507,tt3859076,12149,2,0,0,,0
mary mapes,Truth,0.303893324553,-1,-1,46,f,2015,5507,tt3859076,12149,2,0,0,,0
mike missal,Truth,0.0139106099267,-1,-1,None,m,2015,5507,tt3859076,12149,2,0,0,,0
mike smith,Truth,0.0899662523664,-1,-1,37,m,2015,5507,tt3859076,12149,2,0,0,,0
nicki burkett,Truth,0.020001646226,-1,-1,62,f,2015,5507,tt3859076,12149,2,0,0,,0
reporter jim mo,Truth,0.0126759404066,-1,-1,50,m,2015,5507,tt3859076,12149,2,0,0,,0
robert mapes,Truth,0.00946579965429,-1,-1,None,m,2015,5507,tt3859076,12149,2,0,0,,0
abdullah,Wadjda,0.0838561003713,-1,-1,None,m,2012,5509,tt2258858,7811,1,-1,0,,0
father,Wadjda,0.0325182435028,-1,-1,None,m,2012,5509,tt2258858,7811,1,-1,0,,0
fatin,Wadjda,0.0161310971707,-1,-1,None,f,2012,5509,tt2258858,7811,1,-1,0,,0
grandmother,Wadjda,0.0143387530406,-1,-1,None,f,2012,5509,tt2258858,7811,1,-1,0,,0
iqbal - the dri,Wadjda,0.0130585072334,-1,-1,None,m,2012,5509,tt2258858,7811,1,-1,0,,0
koran teacher,Wadjda,0.0449366278325,-1,-1,None,f,2012,5509,tt2258858,7811,1,-1,0,,0
leila,Wadjda,0.0226603507874,-1,-1,None,f,2012,5509,tt2258858,7811,1,-1,0,,0
mother,Wadjda,0.248623735757,-1,-1,None,f,2012,5509,tt2258858,7811,1,-1,0,,0
ms. hussa,Wadjda,0.189988477788,-1,-1,None,f,2012,5509,tt2258858,7811,1,-1,0,,0
noura,Wadjda,0.0459608244783,-1,-1,None,f,2012,5509,tt2258858,7811,1,-1,0,,0
salma,Wadjda,0.0245807194981,-1,-1,None,f,2012,5509,tt2258858,7811,1,-1,0,,0
Wadjda,Wadjda,0.26334656254,-1,-1,None,f,2012,5509,tt2258858,7811,1,-1,0,,0
cornelia,While We're Young,0.157570573139,-1,-1,46,f,2014,5511,tt1791682,11690,8,-1,0,,0
darby,While We're Young,0.0893071000855,-1,-1,29,f,2014,5511,tt1791682,11690,8,-1,0,,0
fletcher,While We're Young,0.0554319931565,-1,-1,48,m,2014,5511,tt1791682,11690,8,-1,0,,0
hedge fund dave,While We're Young,0.0130881094953,-1,-1,None,m,2014,5511,tt1791682,11690,8,-1,0,,0
jamie,While We're Young,0.165183917879,-1,-1,31,m,2014,5511,tt1791682,11690,8,-1,0,,0
josh,While We're Young,0.383233532934,-1,-1,49,m,2014,5511,tt1791682,11690,8,-1,0,,0
kent,While We're Young,0.0297690333618,-1,-1,26,m,2014,5511,tt1791682,11690,8,-1,0,,0
leslie breitbar,While We're Young,0.0483319076133,-1,-1,79,m,2014,5511,tt1791682,11690,8,-1,0,,0
marina,While We're Young,0.0389221556886,-1,-1,40,f,2014,5511,tt1791682,11690,8,-1,0,,0
tim,While We're Young,0.0191616766467,-1,-1,None,m,2014,5511,tt1791682,11690,8,-1,0,,0
cook,Wild Tales,0.0806771114713,-1,-1,None,f,2014,5514,tt3011894,5553,3,0,0,,0
detective,Wild Tales,0.07509454349,0.000486179886558,0.0,None,m,2014,5514,tt3011894,5553,3,81,0,Marvel Cinematic Universe,0.04
diego,Wild Tales,0.0482622006123,0.0063371356147,0.00760456273764,44,m,2014,5514,tt3011894,5553,3,5,6,Descendants (2015),0.111111111111
estela,Wild Tales,0.0199891950297,-1,-1,None,f,2014,5514,tt3011894,5553,3,0,0,,0
groundskeeper,Wild Tales,0.0378173960022,-1,-1,None,m,2014,5514,tt3011894,5553,3,0,0,,0
helena,Wild Tales,0.0203493607059,0.000989107454161,0.00541536331153,48,f,2014,5514,tt3011894,5553,3,80,438,DCU,0.1
isabel,Wild Tales,0.0244912659824,0.0485074626866,0.0485074626866,41,f,2014,5514,tt3011894,5553,3,13,13,Ocean's (Movies),0.0625
lawyer,Wild Tales,0.164055465514,0.000943618778014,0.0,None,m,2014,5514,tt3011894,5553,3,20,0,Star Wars Episode VII: The Force Awakens (2015),0.0425531914894
mauricio,Wild Tales,0.0882405906717,-1,-1,None,m,2014,5514,tt3011894,5553,3,0,0,,0
romina,Wild Tales,0.150549252656,-1,-1,40,f,2014,5514,tt3011894,5553,3,0,0,,0
salgado,Wild Tales,0.0410588870881,-1,-1,55,m,2014,5514,tt3011894,5553,3,0,0,,0
Simon,Wild Tales,0.137763371151,0.039058629232,0.310487200661,57,m,2014,5514,tt3011894,5553,3,473,3760,The Shadowhunter Chronicles - All Media Types,0.0222222222222
vasallo,Wild Tales,0.0342157392401,-1,-1,None,m,2014,5514,tt3011894,5553,3,0,0,,0
victoria,Wild Tales,0.0376373131641,0.000792293148465,0.00221481948321,45,f,2014,5514,tt3011894,5553,3,132,369,Marvel Cinematic Universe,0.04
waitress,Wild Tales,0.0397983072213,1.0,1.0,None,f,2014,5514,tt3011894,5553,3,2,2,Waitress (2007),0.133333333333
adele bloch-bau,Woman in Gold,0.0213944766451,-1,-1,34,f,2015,5515,tt2404425,11732,34,-1,0,,0
arbitrator,Woman in Gold,0.00971701329697,-1,-1,51,m,2015,5515,tt2404425,11732,34,-1,0,,0
elisabeth gehre,Woman in Gold,0.0112512785544,-1,-1,58,f,2015,5515,tt2404425,11732,34,-1,0,,0
felix landau,Woman in Gold,0.0166212069553,-1,-1,44,m,2015,5515,tt2404425,11732,34,-1,0,,0
ferdinand bloch,Woman in Gold,0.0290658029322,-1,-1,65,m,2015,5515,tt2404425,11732,34,-1,0,,0
fritz altmann,Woman in Gold,0.02309921582,-1,-1,30,m,2015,5515,tt2404425,11732,34,-1,0,,0
hubertus czerni,Woman in Gold,0.108932833277,-1,-1,37,m,2015,5515,tt2404425,11732,34,-1,0,,0
maria altmann,Woman in Gold,0.296368905557,-1,-1,70,f,2015,5515,tt2404425,11732,34,-1,0,,0
pharmacist,Woman in Gold,0.0100579611319,-1,-1,55,m,2015,5515,tt2404425,11732,34,-1,0,,0
randy schoenber,Woman in Gold,0.321087623594,-1,-1,39,m,2015,5515,tt2404425,11732,34,-1,0,,0
ronald lauder,Woman in Gold,0.0132969655643,-1,-1,48,m,2015,5515,tt2404425,11732,34,-1,0,,0
rudolph wran,Woman in Gold,0.00971701329697,-1,-1,56,m,2015,5515,tt2404425,11732,34,-1,0,,0
sherman,Woman in Gold,0.0172178656666,-1,-1,69,m,2015,5515,tt2404425,11732,34,-1,0,,0
stan gould,Woman in Gold,0.0109955676781,-1,-1,60,m,2015,5515,tt2404425,11732,34,-1,0,,0
therese bloch-b,Woman in Gold,0.0219911353563,-1,-1,44,f,2015,5515,tt2404425,11732,34,-1,0,,0
young maria alt,Woman in Gold,0.0791851346744,-1,-1,30,f,2015,5515,tt2404425,11732,34,-1,0,,0
calhoun,Wreck-It Ralph,0.0802236380185,-1,-1,52,f,2012,5516,tt1772341,7691,206,-1,0,,0
clyde,Wreck-It Ralph,0.013392276687,-1,-1,None,m,2012,5516,tt1772341,7691,206,-1,0,,0
felix,Wreck-It Ralph,0.108828500845,-1,-1,39,m,2012,5516,tt1772341,7691,206,-1,0,,0
king candy,Wreck-It Ralph,0.11936029125,-1,-1,41,m,2012,5516,tt1772341,7691,206,-1,0,,0
ralph,Wreck-It Ralph,0.451826810558,-1,-1,47,m,2012,5516,tt1772341,7691,206,-1,0,,0
taffyta muttonf,Wreck-It Ralph,0.0153426082434,-1,-1,33,f,2012,5516,tt1772341,7691,206,-1,0,,0
vanellope,Wreck-It Ralph,0.211025874399,-1,-1,42,f,2012,5516,tt1772341,7691,206,-1,0,,0
brenda morel,Youth,0.0679101976991,-1,-1,78,f,2015,5517,tt3312830,8953,2,0,0,,0
doctor,Youth,0.0207751591645,0.00345075260758,0.00348978827056,60,m,2015,5517,tt3312830,8953,2,442,447,Harry Potter - J. K. Rowling,0.0357142857143
fred ballinger,Youth,0.291410700324,-1,-1,82,m,2015,5517,tt3312830,8953,2,0,0,,0
jimmy tree,Youth,0.0564056740757,-1,-1,31,m,2015,5517,tt3312830,8953,2,0,0,,0
julian,Youth,0.0155255221713,0.00208993777152,0.0369848538218,41,m,2015,5517,tt3312830,8953,2,89,1575,Star Trek,0.111111111111
lena ballinger,Youth,0.128336870323,-1,-1,45,f,2015,5517,tt3312830,8953,2,0,0,,0
mick boyle,Youth,0.364347146208,-1,-1,76,m,2015,5517,tt3312830,8953,2,0,0,,0
miss universe,Youth,0.0154138277672,-1,-1,27,f,2015,5517,tt3312830,8953,2,0,0,,0
queen's emissar,Youth,0.0268066569865,-1,-1,41,m,2015,5517,tt3312830,8953,2,0,0,,0
shy screenwrite,Youth,0.0130682452809,-1,-1,None,m,2015,5517,tt3312830,8953,2,0,0,,0
amphitryon,Hercules,0.0221993363085,-1,-1,72,m,1997,5521,tt0119282,8739,187,0,0,,0
burnt man,Hercules,0.0221993363085,-1,-1,42,m,1997,5521,tt0119282,8739,187,0,0,,0
Calliope the Mu,Hercules,0.0251745050921,-1,-1,46,f,1997,5521,tt0119282,8739,187,0,0,,0
hades; lord of ,Hercules,0.239272227944,-1,-1,50,m,1997,5521,tt0119282,8739,187,0,0,,0
hercules,Hercules,0.25266048747,0.315789473684,0.315789473684,34,m,1997,5521,tt0119282,8739,187,42,42,Hercules (1997),0.533333333333
hermes; the mes,Hercules,0.0160201396041,-1,-1,48,m,1997,5521,tt0119282,8739,187,0,0,,0
meg,Hercules,0.122897356677,0.000187371182312,0.000366935232028,27,f,1997,5521,tt0119282,8739,187,24,47,Harry Potter - J. K. Rowling,0.0357142857143
panic,Hercules,0.0226570545829,0.0120581328933,0.0,39,m,1997,5521,tt0119282,8739,187,570,0,Captain America (Movies),0.0416666666667
phil,Hercules,0.165694015334,0.0124984665905,0.123696601965,53,m,1997,5521,tt0119282,8739,187,2649,26217,Marvel,0.125
young hercules ,Hercules,0.0279208147385,0.000134345402029,0.000134345402029,35,m,1997,5521,tt0119282,8739,187,2,2,The Hobbit (Jackson Movies),0.037037037037
zeus,Hercules,0.0833047259412,0.17,0.2,66,m,1997,5521,tt0119282,8739,187,17,20,Percy Jackson & The Olympians (Movies),0.0789473684211
ash ketchum,Pokémon: The First Movie - Mewtwo Strikes Back,0.232587859425,-1,-1,33,f,1998,5523,tt0190641,3130,158,-1,0,,0
brock,Pokémon: The First Movie - Mewtwo Strikes Back,0.119169329073,-1,-1,31,m,1998,5523,tt0190641,3130,158,-1,0,,0
female scientis,Pokémon: The First Movie - Mewtwo Strikes Back,0.0351437699681,-1,-1,24,f,1998,5523,tt0190641,3130,158,-1,0,,0
lady,Pokémon: The First Movie - Mewtwo Strikes Back,0.0619808306709,-1,-1,None,f,1998,5523,tt0190641,3130,158,-1,0,,0
meowth,Pokémon: The First Movie - Mewtwo Strikes Back,0.0801916932907,-1,-1,38,f,1998,5523,tt0190641,3130,158,-1,0,,0
mewtwo,Pokémon: The First Movie - Mewtwo Strikes Back,0.391054313099,-1,-1,49,m,1998,5523,tt0190641,3130,158,-1,0,,0
misty,Pokémon: The First Movie - Mewtwo Strikes Back,0.0476038338658,-1,-1,20,f,1998,5523,tt0190641,3130,158,-1,0,,0
umio,Pokémon: The First Movie - Mewtwo Strikes Back,0.032268370607,-1,-1,32,m,1998,5523,tt0190641,3130,158,-1,0,,0
bria,Sleeping Beauty,0.111176355451,-1,-1,None,f,1959,5525,tt0053285,5109,880,0,0,,0
fauna,Sleeping Beauty,0.108240360149,0.134529147982,0.134529147982,53,f,1959,5525,tt0053285,5109,880,30,30,Sleeping Beauty (1959),0.681818181818
flora,Sleeping Beauty,0.211195928753,0.139013452915,0.139013452915,69,f,1959,5525,tt0053285,5109,880,31,31,Sleeping Beauty (1959),0.681818181818
hubert,Sleeping Beauty,0.128400861225,0.0080142475512,0.0080142475512,46,m,1959,5525,tt0053285,5109,880,9,9,Tangled (2010),0.133333333333
maleficent,Sleeping Beauty,0.143472303778,0.497757847534,0.497757847534,54,f,1959,5525,tt0053285,5109,880,111,111,Sleeping Beauty (1959),0.681818181818
merryweather,Sleeping Beauty,0.118614210217,0.130044843049,0.130044843049,51,f,1959,5525,tt0053285,5109,880,29,29,Sleeping Beauty (1959),0.681818181818
narrator,Sleeping Beauty,0.0753572127618,0.688524590164,0.688524590164,46,m,1959,5525,tt0053285,5109,880,84,84,Fight Club (1999),0.0588235294118
prince phillip,Sleeping Beauty,0.0503033861812,0.255605381166,0.255605381166,38,m,1959,5525,tt0053285,5109,880,57,57,Sleeping Beauty (1959),0.681818181818
stefan,Sleeping Beauty,0.0532393814837,0.111111111111,0.111111111111,81,m,1959,5525,tt0053285,5109,880,63,63,Maleficent (2014),0.0588235294118
clayton,Tarzan,0.125358640477,-1,-1,63,m,1999,5528,tt0120855,4531,292,0,0,,0
jane,Tarzan,0.255793423085,0.00428411010352,0.040656582337,29,f,1999,5528,tt0120855,4531,292,908,8617,Marvel,0.333333333333
kala,Tarzan,0.0854116089164,0.0845070422535,0.0985915492958,52,f,1999,5528,tt0120855,4531,292,6,7,Tarzan (1999),0.461538461538
kerchak,Tarzan,0.0551754579563,0.0281690140845,0.0281690140845,59,m,1999,5528,tt0120855,4531,292,2,2,Tarzan (1999),0.461538461538
professor porte,Tarzan,0.10395056279,-1,-1,70,m,1999,5528,tt0120855,4531,292,0,0,,0
tantor,Tarzan,0.0706245861841,0.0422535211268,0.0422535211268,44,m,1999,5528,tt0120855,4531,292,3,3,Tarzan (1999),0.461538461538
tarzan,Tarzan,0.118737585522,0.507042253521,0.507042253521,39,m,1999,5528,tt0120855,4531,292,36,36,Tarzan (1999),0.461538461538
terk,Tarzan,0.18494813507,0.056338028169,0.0704225352113,37,f,1999,5528,tt0120855,4531,292,4,5,Tarzan (1999),0.461538461538
heather donahue,The Blair Witch Project,0.520881186051,-1,-1,25,f,1999,5531,tt0185937,9578,241,-1,0,,0
joshua 'josh' l,The Blair Witch Project,0.214867404469,-1,-1,24,m,1999,5531,tt0185937,9578,241,-1,0,,0
mary brown,The Blair Witch Project,0.018688661516,-1,-1,65,f,1999,5531,tt0185937,9578,241,-1,0,,0
michael 'mike' ,The Blair Witch Project,0.222384631447,-1,-1,26,m,1999,5531,tt0185937,9578,241,-1,0,,0
short fisherman,The Blair Witch Project,0.023178116517,-1,-1,None,m,1999,5531,tt0185937,9578,241,-1,0,,0
agent bilkins,The Fast and the Furious,0.0626328699918,0.0635838150289,0.0635838150289,None,m,2001,5532,tt0232500,6115,222,22,22,The Fast and the Furious (2001),0.774193548387
brian o'conner,The Fast and the Furious,0.3517579722,0.742774566474,0.742774566474,28,m,2001,5532,tt0232500,6115,222,257,257,The Fast and the Furious (2001),0.774193548387
dominic toretto,The Fast and the Furious,0.253638593622,0.745664739884,0.745664739884,34,m,2001,5532,tt0232500,6115,222,258,258,The Fast and the Furious (2001),0.774193548387
hector,The Fast and the Furious,0.0178250204415,0.0811204074209,0.0811204074209,31,m,2001,5532,tt0232500,6115,222,223,223,Pirates of the Caribbean (Movies),0.151515151515
jesse,The Fast and the Furious,0.0390842191333,0.0884896872921,0.0944777112442,25,m,2001,5532,tt0232500,6115,222,133,142,Fast and the Furious Series,0.740740740741
mia toretto,The Fast and the Furious,0.114309076043,0.393063583815,0.393063583815,21,f,2001,5532,tt0232500,6115,222,136,136,The Fast and the Furious (2001),0.774193548387
sgt. tanner,The Fast and the Furious,0.108912510221,0.0664739884393,0.0664739884393,44,m,2001,5532,tt0232500,6115,222,23,23,The Fast and the Furious (2001),0.774193548387
vince,The Fast and the Furious,0.0518397383483,0.28901734104,0.28901734104,29,m,2001,5532,tt0232500,6115,222,100,100,The Fast and the Furious (2001),0.774193548387
