script_id,imdb_character_name,words,gender,age
7050,dolores claibor,4042,f,47
7050,joe st. george,984,m,46
7050,peter,127,m,42
7050,selena st. geor,1264,f,33
7050,vera donovan,488,f,60
7057,detective john ,376,m,58
7057,frank darbo,2154,m,44
7057,hamilton,349,m,42
7057,jacques,753,m,52
7057,libby,1739,f,23
7057,nathaniel,120,m,NULL
7057,newscaster,146,m,NULL
7057,sarah,492,f,33
7057,the holy avenge,211,m,39
7057,toby,158,m,36
7058,daphne,1020,f,25
7058,fred,1630,m,26
7058,garret,324,m,NULL
7058,isabel,152,f,NULL
7058,mondavarious,493,m,47
7058,N' Goo Tuana,257,m,51
7058,raimondo,184,m,NULL
7058,scooby,641,m,35
7058,shaggy,2479,m,32
7058,velma,1052,f,27
7067,anton pamchenko,959,m,69
7067,bud,139,m,NULL
7067,doug dorsey,2178,m,31
7067,gordon,226,m,NULL
7067,hale forrest,218,m,33
7067,jack moseley,341,m,40
7067,kate moseley,1560,f,24
7067,peggy,147,f,NULL
7067,scott,125,m,NULL
7075,bart jason,309,m,37
7075,bull,1264,m,56
7075,cole thornton,3748,m,59
7075,dr. charles don,250,m,NULL
7075,dr. miller,318,m,65
7075,el dorado sheri,2173,m,49
7075,elmer - jason's,138,m,47
7075,josephine (joey,424,f,23
7075,maria,109,f,20
7075,maudie,577,f,38
7075,mississippi,1886,m,26
7075,nelse mcleod,464,m,35
7080,anna - housekee,136,f,44
7080,auctioneer,903,m,46
7080,charley - chica,309,m,49
7080,eve kendall,837,f,35
7080,leonard,268,m,31
7080,phillip vandamm,370,m,50
7080,roger o. thornh,2654,m,55
7080,the professor,397,m,73
7080,woman,262,f,40
7089,arthur adamson,1179,m,37
7089,blanche tyler,1926,f,41
7089,constantine,172,m,52
7089,fran,514,f,37
7089,george lumley,1698,m,40
7089,helicopter pilo,114,m,32
7089,julia rainbird,510,f,88
7089,wheeler,396,m,51
7093,bear man,155,m,NULL
7093,col. stonehill,615,m,70
7093,emmett quincy,172,m,42
7093,LaBoeuf,1153,m,40
7093,lucky ned peppe,511,m,40
7093,mattie ross,3200,f,14
7093,moon (the kid),152,m,27
7093,mr barlow,103,m,NULL
7093,mr goudy,381,m,NULL
7093,rooster cogburn,676,m,61
7093,sheriff,252,m,69
7093,tom chaney,327,m,42
7093,undertaker,105,m,66
7102,bearded man,124,m,NULL
7102,cop,215,m,NULL
7102,dr. wrenn,191,m,53
7102,jackson harglow,225,m,71
7102,john trent,2423,m,47
7102,linda styles,1374,f,40
7102,sutter cane,556,m,53
7104,dr. gerald stri,1013,m,49
7104,emily,268,f,27
7104,iris,469,f,23
7104,kristen,1305,f,24
7104,nurse lundt,369,f,NULL
7104,roy,364,m,NULL
7104,sarah,341,f,23
7104,zoey,179,f,NULL
7119,cherry valance,669,f,18
7119,Dallas Winston,306,m,19
7119,darrel curtis,561,m,31
7119,jerry,177,m,37
7119,johnny cade,1292,m,22
7119,ponyboy curtis,2760,m,17
7119,randy anderson,291,m,18
7119,sodapop curtis,565,m,19
7119,steve randle,193,m,21
7119,two-bit matthew,773,m,21
7120,harry lime,377,m,47
7120,kate mccalliste,632,f,36
7120,kevin mccallist,826,m,10
7120,linnie mccallis,125,f,13
7120,marv merchants,406,m,33
7120,peter mccallist,186,m,45
7124,alvaro de la qu,245,m,30
7124,bishop gardiner,215,m,61
7124,duke of norfolk,288,m,34
7124,earl of arundel,273,m,66
7124,earl of sussex,267,m,40
7124,elizabeth i,2912,f,29
7124,kate,288,f,NULL
7124,mary of guise,324,f,49
7124,Monsieur de Foi,454,m,32
7124,palace chamberl,205,m,78
7124,"robert dudley, ",635,m,28
7124,sir francis wal,452,m,47
7124,sir william cec,1365,m,75
7124,"waad, chancello",198,m,42
7126,christie richar,137,f,40
7126,jeremy,975,m,25
7126,lisa cramer,391,f,32
7126,mirabelle,2780,f,26
7126,mr. agasa,151,m,57
7126,ray porter,1961,m,60
7129,george benson,182,m,51
7129,leona,153,f,56
7129,leroy mason,141,m,48
7129,norma rae,2757,f,33
7129,reuben,2618,m,42
7129,sam dakin,167,m,60
7129,sonny,836,m,38
7129,vernon,149,m,55
7130,ansel smith,1283,m,51
7130,chris smith,2596,m,26
7130,digger soames,298,m,54
7130,dottie smith,1197,f,22
7130,killer joe coop,2484,m,42
7130,sharla smith,1195,f,49
7132,aurora de la ho,731,f,43
7132,chester,382,m,24
7132,fred,139,m,53
7132,Glenda Parks,364,f,35
7132,ira parks,2969,m,45
7132,Nicholas Garden,1901,m,37
7132,stanley,159,m,NULL
7134,donna,240,f,30
7134,elliot garfield,6735,m,30
7134,linda,109,f,33
7134,lucy mcfadden,1346,f,10
7134,mark,585,m,39
7134,mrs. crosby,105,f,53
7134,paula mcfadden,4106,f,35
7135,adele horner,579,f,28
7135,charley pearl,5488,m,33
7135,george,666,m,32
7135,gus,265,m,37
7135,justice #1,188,m,NULL
7135,lew horner,1165,m,61
7135,phil golden,1896,m,34
7135,sammy,777,m,28
7135,tony,866,m,27
7135,vicki anderson,3030,f,38
7137,abe,116,m,68
7137,detective #2,538,m,NULL
7137,felice,227,f,58
7137,felix ungar,4145,m,73
7137,frances unger m,103,f,57
7137,holly,103,f,47
7137,oscar madison,4911,m,78
7137,truck driver,130,m,68
7148,barry william c,400,m,23
7148,deb,114,f,NULL
7148,elsa shivers,260,f,24
7148,emcee,104,m,64
7148,helen shivers,1086,f,20
7148,julie james,2699,f,18
7148,melissa 'missy',424,f,28
7148,officer david c,280,m,38
7148,ray bronson,290,m,21
7149,axel palmer,1203,m,37
7149,ben foley,653,m,65
7149,deputy martin,270,m,30
7149,irene,115,f,NULL
7149,megan,230,f,26
7149,officer hinch,227,m,NULL
7149,sarah palmer,942,f,30
7149,tom hanniger,914,m,31
7154,captain severan,831,m,40
7154,col johnson,204,m,NULL
7154,franklin sousle,210,m,20
7154,gurber,871,m,NULL
7154,hank hansen,159,m,33
7154,hanks mom,149,f,NULL
7154,ira hayes,515,m,34
7154,james bradley,776,m,40
7154,joe rosenthal,101,m,49
7154,"john ""doc"" brad",1188,m,32
7154,keyes beech,356,m,43
7154,lindberg,171,m,NULL
7154,mike strank,551,m,36
7154,"ralph ""iggy"" ig",354,m,20
7154,rene gagnon,569,m,27
7157,chip,1261,m,23
7157,chip's mom,178,f,47
7157,colin gray,166,m,23
7157,goth girl,220,f,20
7157,jennifer,2837,f,23
7157,jonas kozelle,108,m,NULL
7157,mr. wroblewski,386,m,54
7157,needy,4146,f,24
7157,nikolai,526,m,30
7167,bo,216,m,36
7167,carly jones,695,f,23
7167,dalton chapman,218,m,28
7167,jennifer,231,f,NULL
7167,nick jones,524,m,24
7167,paige edwards,227,f,24
7167,wade,556,m,23
7171,ben harpen,466,m,26
7171,Governor Mike M,2056,m,50
7171,ida horowicz,587,f,47
7171,jack stearns,150,m,63
7171,molly stearns,673,f,24
7171,paul zara,1718,m,44
7171,rachel maddow,181,f,38
7171,Senator Thompso,220,m,46
7171,stephen meyers,3205,m,31
7171,tom duffy,1357,m,44
7174,bree,371,f,22
7174,chelsea,329,f,28
7174,Clay,214,f,NULL
7174,clay miller,1100,m,27
7174,jenna,536,f,22
7174,lawrence,367,m,28
7174,mike,151,m,NULL
7174,nolan,184,m,28
7174,officer bracke,152,m,51
7174,richie,149,m,29
7174,trent,612,m,27
7174,wade,243,m,30
7174,Whitney,221,f,NULL
7175,ben,715,m,29
7175,doug shapiro,192,m,43
7175,jenna,233,f,25
7175,marcus,505,m,28
7175,marybeth dunsta,755,f,26
7175,misty,152,f,26
7175,mr permatteo,122,m,NULL
7175,shawn,937,m,33
7176,avery,212,f,NULL
7176,bob,432,m,67
7176,chad,199,m,NULL
7176,cleatus,321,m,33
7176,jack cracker,240,m,NULL
7176,justin,407,m,37
7176,layton,361,m,33
7176,marybeth dunsta,531,f,33
7176,reverend zombie,1639,m,56
7176,vernon,378,m,33
7177,amanda perlman,1192,f,56
7177,andrew,398,m,40
7177,cory schneiderm,394,m,24
7177,deputy hamilton,182,m,NULL
7177,deputy winslow,506,m,NULL
7177,marybeth dunsta,1012,f,36
7177,mikaela dougher,283,f,34
7177,randy,167,?,NULL
7177,sheriff fowler,480,m,49
7177,tyler hawes,443,m,41
7179,charles brubake,1739,m,38
7179,control room ma,376,m,44
7179,dr. james kello,1191,m,53
7179,elliot whitter,140,m,35
7179,hollis peaker,285,m,48
7179,houston,596,m,NULL
7179,john walker,547,m,31
7179,judy drinkwater,267,f,39
7179,Kalloway,499,m,NULL
7179,mrs brubaker,596,f,NULL
7179,n.a.s.a. usher,119,m,NULL
7179,peter willis,1092,m,38
7179,president,256,m,50
7179,robert caulfiel,1663,m,40
7179,vice president ,111,m,55
7179,walter loughlin,616,m,49
7180,grover,1278,m,26
7180,grover's dad,281,m,57
7180,jane,643,f,26
7180,kate,202,f,24
7180,max,1136,m,30
7180,miami,500,f,27
7180,skippy,976,m,25
7206,Al Czervik,1203,m,59
7206,angie d'annunzi,122,m,21
7206,danny noonan,2437,m,25
7206,joey d'annunzio,200,f,NULL
7206,judge elihu sma,1403,m,57
7206,lacey underall,709,f,26
7206,lou loomis,330,m,35
7206,maggie o'hoolig,544,f,22
7206,motormouth,179,m,NULL
7206,mr. noonan,318,m,52
7206,mrs. noonan,310,f,53
7206,mrs. smails,370,f,58
7206,ray (old caddy),112,m,NULL
7206,smoke porterhou,161,m,60
7206,Spaulding Smail,268,m,NULL
7206,the bishop,157,m,75
7206,tony d'annunzio,808,m,28
7206,ty webb,964,m,37
7207,baby,379,m,55
7207,cassandra,122,f,51
7207,cyrus kinnick,633,m,28
7207,danny demarco,773,m,38
7207,dd,308,f,43
7207,holly,926,f,32
7207,julian reeves,157,m,45
7207,nick wild,2562,m,48
7207,osgood,468,m,48
7207,pinky,323,m,56
7209,g.t.o,1866,m,43
7209,the driver,489,m,23
7209,the girl,1244,f,18
7210,billy the kid,848,m,37
7210,chisum,126,m,61
7210,holly,224,m,36
7210,howland,142,m,42
7210,lemuel,372,m,71
7210,paco,117,m,70
7210,pat garrett,731,m,45
7210,poe,345,m,30
7210,sheriff kip mck,228,m,47
7212,bill lee,3654,m,44
7212,carleton,646,m,NULL
7212,dr. benway,393,m,59
7212,fadela,144,f,61
7212,hank,498,m,39
7212,hans,569,m,48
7212,hauser,236,m,NULL
7212,joan frost,995,f,36
7212,kiki,558,m,27
7212,martin,624,m,NULL
7212,mrs murphy,149,f,NULL
7214,ava gardner,828,f,31
7214,doctor,104,m,NULL
7214,emcee,131,m,53
7214,errol flynn,106,m,32
7214,glenn odekirk,874,m,34
7214,howard hughes,8480,m,30
7214,jack frye,373,m,42
7214,johnny meyer,152,m,31
7214,juan trippe,662,m,46
7214,Katharine Hepbu,1483,f,35
7214,mrs. hepburn,169,f,51
7214,noah dietrich,471,m,39
7214,professor fitz,104,m,73
7214,senator ralph o,702,m,68
7214,woman,128,f,NULL
7215,cary,292,f,28
7215,Claire Niveau,2312,f,46
7215,elliot mantle,3165,m,40
7215,escort twin,180,f,20
7215,operating room ,122,f,NULL
7216,bert,1473,m,NULL
7216,deputy winston,523,m,30
7216,herman,107,m,43
7216,hog lady,245,f,NULL
7216,jeff,1122,m,NULL
7216,justin,520,m,NULL
7216,karen,623,f,24
7216,marc,593,m,NULL
7216,paul,1735,m,30
7216,prom goers - ol,154,f,NULL
7216,sandy,108,f,NULL
7216,tommy,247,m,NULL
7219,carson,465,m,14
7219,clifford,2035,m,16
7219,dubrow,113,m,NULL
7219,gramma,546,f,84
7219,koontz,127,m,NULL
7219,linderman,1356,m,18
7219,mike,137,m,NULL
7219,moody,1093,m,16
7219,mr. peache,652,m,37
7219,ms. jump,689,f,34
7219,shelley,132,f,18
7231,cuchillo,122,m,66
7231,edwin,389,m,32
7231,isabelle,561,f,27
7231,nikolai,120,m,43
7231,noland,298,m,49
7231,royce,667,m,37
7231,stans,375,m,39
7233,captain b. pilg,167,m,48
7233,captain phil he,122,m,39
7233,danny archuleta,358,m,42
7233,leona cantrell,483,f,33
7233,lieutenant mike,2558,m,44
7233,peter keyes,561,m,46
7233,ruth,129,f,NULL
7233,sato,312,m,NULL
7233,sergeant,123,m,60
7233,tony pope,123,m,57
7235,buddy,141,m,NULL
7235,carrie,124,f,32
7235,dale,257,m,35
7235,dallas,866,m,31
7235,darcy,161,f,34
7235,dr. lennon,130,m,NULL
7235,jesse,230,f,23
7235,karl,109,m,NULL
7235,kelly,552,f,35
7235,molly,400,f,10
7235,morales,604,m,39
7235,mr. thomas,133,m,NULL
7235,predator,201,m,36
7235,ricky,622,m,24
7235,tim,453,m,38
7237,claude lapointe,312,m,45
7237,dr. dan keloid,1547,m,45
7237,dr. karl,141,m,NULL
7237,dr. roxanne kel,218,f,37
7237,dr. royce gentr,282,m,NULL
7237,hart read,976,m,31
7237,judy glasberg,185,f,NULL
7237,lloyd walsh,309,m,NULL
7237,man in cinema,147,m,NULL
7237,mindy kent,213,f,20
7237,murray cypher,541,m,55
7237,newscaster,493,m,NULL
7237,nurse louise,209,f,NULL
7237,rose,861,f,25
7237,trucker,265,m,NULL
7237,young cop in pl,212,m,NULL
7237,young man in pl,178,m,NULL
7243,atto,143,m,52
7243,cribbs,164,m,45
7243,durant,206,m,36
7243,eversmann,1370,m,23
7243,firimbi,118,m,36
7243,galentine,197,m,37
7243,garrison,766,m,58
7243,gordon,130,m,31
7243,grimes,312,m,30
7243,harrell,287,m,44
7243,hoot,412,m,33
7243,mcknight,662,m,40
7243,nelson,108,m,29
7243,pilla,125,m,31
7243,ruiz,159,m,28
7243,sanderson,370,m,45
7243,schmid,350,m,26
7243,shughart,125,m,NULL
7243,smith,119,m,20
7243,steele,772,m,38
7243,struecker,164,m,32
7243,twombly,278,m,24
7243,wolcott,151,m,36
7243,yurek,159,m,20
7247,a man,113,m,NULL
7247,bill sullivan,359,m,63
7247,dr fredricks,393,m,NULL
7247,hanna schiller,147,f,45
7247,kip wiley,294,m,NULL
7247,laura,235,f,30
7247,margaret 'clove,398,f,31
7247,mr. jameson,2882,m,NULL
7247,petra sanko,462,m,NULL
7247,petra sanxo,187,m,NULL
7247,Philip Allen,582,m,56
7247,ray brocco,813,m,49
7247,richard hayes,556,m,27
7247,robert,490,m,NULL
7247,sam murach,442,m,48
7247,Senator John Ru,611,m,70
7247,teletype commun,273,m,NULL
7247,the man,249,m,NULL
7247,valentin mirono,506,m,38
7251,chronic,179,m,39
7251,cleo,201,f,35
7251,cliff,2292,m,42
7251,gina,1187,f,32
7251,kale,291,m,26
7251,nick,1923,m,41
7252,boss johns,379,m,41
7252,dahl,523,f,33
7252,diaz,274,m,44
7252,lockspur,114,m,58
7252,luna,170,m,27
7252,riddick,1712,m,46
7252,santana,1180,m,45
7252,vaako,204,m,41
7252,vargas,398,m,47
7261,brad,990,m,17
7261,bus driver,137,m,56
7261,charlie,435,m,39
7261,harv,300,m,48
7261,megan,534,f,23
7261,mr. morgan,231,m,41
7261,nana,513,f,71
7261,quigley,110,m,NULL
7261,reverend fisher,120,m,NULL
7261,wesley,192,m,23
7278,Arthur Shaw,747,m,75
7278,charlie,519,m,36
7278,director mazin,104,m,54
7278,enrique dev'rea,472,m,35
7278,jillian,540,f,NULL
7278,Josh Kovaks,3177,m,46
7278,lester,335,m,62
7278,mr. simon,316,m,76
7278,slide,647,m,50
7278,susan braniff,213,f,NULL
7290,dana barrett,1015,f,35
7290,dr. egon spengl,1166,m,40
7290,dr. peter venkm,3763,m,34
7290,dr. raymond sta,2249,m,32
7290,janine melnitz,576,f,32
7290,louis tully,1001,m,31
7290,walter peck,540,m,37
7290,winston zeddmor,421,m,39
7295,angela,2024,f,27
7295,cop #1,350,m,NULL
7295,lorraine,197,f,37
7295,thomas,3976,m,29
7298,aimee,2318,f,22
7298,cassidy,757,f,24
7298,doctor,112,m,42
7298,holly,154,f,29
7298,krystal's mom,109,f,NULL
7298,marcus,191,m,NULL
7298,mr. aster,141,m,45
7298,ricky,198,m,20
7298,sutter,6290,m,26
7298,tommy,464,m,48
7302,allison,1149,f,22
7302,chad,1122,m,27
7302,chloe,136,f,28
7302,chuck,151,m,20
7302,dale,2375,m,32
7302,naomi,196,f,NULL
7302,sheriff,309,m,NULL
7302,tucker,1746,m,39
7307,agatha weiss,1091,f,25
7307,benjie weiss,1337,m,NULL
7307,cammy,110,f,NULL
7307,Christina Weiss,307,f,46
7307,clarice taggart,261,f,27
7307,damien javitz,166,m,NULL
7307,Dr. Stafford We,910,m,48
7307,genie,483,f,80
7307,havana segrand,1606,f,54
7307,jeb,125,m,NULL
7307,jerome fontana,337,m,28
7307,rhett,238,m,22
7307,sam,278,f,17
7307,sterl carruth,135,m,NULL
7307,talkshow host,112,m,NULL
7308,ben ripley,268,m,11
7308,buck ripley,587,m,17
7308,cammie,323,f,17
7308,chet ripley,2855,m,38
7308,connie ripley,470,f,36
7308,kate craig,558,f,30
7308,roman craig,3790,m,36
7308,wally,591,m,58
7311,carol,1050,f,40
7311,chekov,701,m,46
7311,david,570,m,23
7311,joachim,250,m,30
7311,khan,1213,m,62
7311,kirk,3480,m,51
7311,saavik,894,f,31
7311,scotty,266,m,62
7311,spock,1390,m,51
7311,sulu,226,m,45
7311,terrell,458,m,43
7311,uhura,354,f,50
7323,alice monroe,1126,f,32
7323,cab driver,102,m,NULL
7323,cathy ditolla,109,f,35
7323,chairman of the,107,m,45
7323,david jenkins,1390,m,45
7323,dr. bernard wac,369,m,54
7323,ellen,125,f,34
7323,george talbot,509,m,45
7323,morrissey,205,m,34
7323,nick halloway,3965,m,49
7323,richard,466,m,30
7323,tyler,113,m,37
7323,warren singleto,298,m,41
7324,alma,229,f,27
7324,david,436,m,27
7324,edward wanderle,389,m,72
7324,john jaffrey,326,m,80
7324,milly,265,f,51
7324,nettie dedham,113,f,27
7324,omar norris,170,m,38
7324,ricky hawthorne,1102,m,82
7324,sears james,1131,m,79
7324,sheriff hardest,370,m,50
7324,stella,162,f,55
7325,butler,588,m,43
7325,christina,126,f,NULL
7325,jen,350,f,34
7325,lucinda,134,f,NULL
7325,mendoza,2746,m,37
7325,officer,139,f,36
7325,santino,177,m,48
7325,sarchie,2475,m,46
7328,amadeo,375,m,NULL
7328,carlito,2034,m,53
7328,gail,1209,f,29
7328,guajiro,208,m,25
7328,kleinfeld,1969,m,33
7328,lalin,423,m,35
7328,norwalk,315,m,45
7328,pachanga,549,m,37
7328,quisqueya,139,m,41
7328,rolando,255,m,58
7328,saso (ron),377,m,57
7328,steffie,191,f,25
7328,tagliaferro,582,m,NULL
7328,valentin,265,m,48
7328,walberto,132,m,NULL
7329,amber,163,f,NULL
7329,day doorman,1450,m,44
7329,dr. prashar,180,m,42
7329,frank,2789,m,45
7329,gwen,1714,f,42
7329,night doorman,811,m,NULL
7329,pincus,4623,m,47
7329,richard,143,m,49
7329,surgeon,212,f,35
7329,ues lady,169,f,NULL
7330,mac' george mi,847,m,51
7330,dean charles st,413,m,59
7330,general ross,105,m,61
7330,Indiana Jones,5044,m,66
7330,Irina Spalko,1353,f,39
7330,marion ravenwoo,624,f,57
7330,mutt williams,1746,m,22
7330,professor oxley,407,m,68
7330,smith,161,m,48
7332,auctioneer,239,m,60
7332,emil,161,m,43
7332,georgina,440,f,35
7332,jock,275,m,44
7332,johanna,1143,f,43
7332,krampf,244,m,63
7332,martland,1130,m,44
7332,maurice,103,m,32
7332,mortdecai,4950,m,52
7332,romanov,126,m,52
7332,sir graham,164,m,NULL
7332,the duke,184,m,72
7342,ernest,763,m,NULL
7342,helen sharp,462,f,47
7342,lisle von rhuma,366,f,40
7342,madeline ashton,663,f,43
7344,agent lindsey p,378,f,NULL
7344,Agent Peter Str,931,m,49
7344,brett,159,m,NULL
7344,chang,211,m,NULL
7344,eric matthews,1091,m,38
7344,gloria,171,f,NULL
7344,jeff denlon,260,m,44
7344,jigsaw,421,m,65
7344,jill tuck,276,f,44
7344,lt. daniel rigg,225,m,NULL
7344,lt. mark hoffma,977,m,42
7349,clay,874,m,28
7349,eva,987,f,24
7349,frank,1900,m,39
7349,niko,834,m,32
7349,zoe,1013,f,31
7351,captain ramirez,121,m,2007
7351,ed,1320,m,30
7351,henry,2021,m,29
7351,lupe,188,f,30
7351,mario,167,m,29
7351,phil,798,m,28
7351,randall,784,m,36
7351,santillan,303,m,40
7351,ulises,669,m,54
7351,valeria,571,f,24
7355,dennis spencer,750,m,NULL
7355,deputy governor,621,m,NULL
7355,des,141,m,NULL
7355,eric love,1977,m,23
7355,hassan,531,m,30
7355,neville love,1833,m,44
7355,oliver baumer,1189,m,32
7355,ryan,150,m,NULL
7355,tyrone,427,m,NULL
7358,dr. robert,123,m,67
7358,jane,357,f,35
7358,john,103,m,NULL
7358,marcia weller,121,f,47
7358,martin sixsmith,3257,m,48
7358,mary,145,f,54
7358,pete olsson,134,m,46
7358,philomena,3754,f,79
7358,sally mitchell,272,f,NULL
7358,sister hildegar,241,f,83
7358,young philomena,162,f,NULL
7361,alistair ryle,1466,m,28
7361,charlie,148,f,32
7361,chris,839,m,NULL
7361,college preside,107,m,74
7361,dimitri mitropo,639,m,NULL
7361,ed montgomery,126,m,NULL
7361,george balfour,383,m,NULL
7361,guy bellingfiel,260,m,25
7361,harry villiers,954,m,22
7361,hugo fraser-tyr,1018,m,27
7361,james leighton-,786,m,25
7361,jeremy,549,m,47
7361,lauren,742,f,26
7361,miles richards,904,m,29
7361,rachel,234,f,25
7361,toby maitland,302,m,24
7362,bernie,1090,f,NULL
7362,counsellor,300,f,44
7362,hospital counse,154,m,NULL
7362,jax,1979,f,NULL
7362,jj,577,m,NULL
7362,lauryn,303,f,NULL
7362,levi,116,m,31
7362,mark,1550,m,42
7362,sandra,792,f,NULL
7364,adam banjo,640,m,38
7364,baby,2303,f,35
7364,billy ray snapp,1025,m,49
7364,bubba,303,m,30
7364,Captain Spauldi,2435,m,66
7364,casey,114,f,53
7364,charlie altamon,1319,m,57
7364,george wydell,167,m,55
7364,gloria sullivan,243,f,50
7364,maria,110,f,32
7364,mother firefly,467,f,56
7364,news reporter,151,m,50
7364,officer ray dob,926,m,36
7364,otis,2359,m,54
7364,rondo,324,m,61
7364,roy sullivan,415,m,70
7364,rufus,114,m,39
7364,sheriff ken dwy,278,m,60
7364,sheriff wydell,3833,m,50
7364,wendy banjo,276,f,29
7378,ahmed,158,m,NULL
7378,barry,2243,m,NULL
7378,hassan,699,m,26
7378,khalid,117,m,NULL
7378,matt,478,m,NULL
7378,negotiator,117,m,34
7378,omar,4549,m,28
7378,sofia,186,f,30
7378,waj,1399,m,32
7382,claude kersek,681,m,55
7382,danny's girlfri,724,f,15
7382,karen,928,f,NULL
7382,lee heller,280,m,75
7382,lieutenant elga,302,m,74
7382,lori davis,585,f,26
7382,max cady,1447,m,48
7382,sam bowden,2403,m,50
7382,tom broadbent,168,m,49
7383,benny rsons,294,m,NULL
7383,big john,163,m,48
7383,bob jenkins,397,m,NULL
7383,cole trickle,1251,m,28
7383,daytona track a,236,m,NULL
7383,dr. claire lewi,807,f,23
7383,harry hogge,2047,m,59
7383,len dortort,106,m,43
7383,Ned Jarrett,759,m,NULL
7383,rowdy burns,768,m,35
7383,tim daland,422,m,40
7386,agent donnelly,176,m,NULL
7386,agent pryzwarra,1109,m,47
7386,agent stalhuth,396,m,NULL
7386,beth,260,f,NULL
7386,carroll oerstad,624,m,38
7386,claire kuchever,1507,f,31
7386,claire's father,197,m,57
7386,claires mother,519,f,NULL
7386,denny,1329,m,36
7386,doug carlin,6670,m,52
7386,ferry captain,118,m,NULL
7386,gunnars,427,m,29
7386,jack mccready,615,m,50
7386,mayor,118,m,NULL
7386,medical examine,299,m,NULL
7386,minuti,232,m,50
7386,shanti,232,f,37
7386,sheriff reed,151,m,48
7386,trauma doctor,158,m,45
7406,curtis,2049,m,32
7406,edgar,427,m,27
7406,gilliam,413,m,73
7406,mason,799,f,53
7406,namgoong minsoo,840,m,46
7406,news reporter,170,m,32
7406,tanya,208,f,43
7406,teacher,294,f,28
7406,wilford,1022,m,63
7406,yona,137,f,21
7413,biggles,551,m,28
7413,chris kyle,504,m,39
7413,dia agent snead,114,m,47
7413,goat-winston,126,m,28
7413,instructor roll,286,m,42
7413,lt. col. jones,164,m,47
7413,marc lee,545,m,30
7413,mastef martin,168,m,NULL
7413,ranger one,116,m,36
7413,taya,1183,f,33
7413,terp #1,128,m,NULL
7413,young jeff kyle,157,m,NULL
7423,Billy Ray Valen,3027,m,22
7423,Billy Ray Valen,134,m,79
7423,clarence beeks,286,m,44
7423,coleman,351,m,61
7423,franks,164,m,NULL
7423,kimberley,180,f,NULL
7423,louis winthorpe,1882,m,31
7423,mortimer duke,712,m,75
7423,mr lawrence,123,m,NULL
7423,newscaster,153,m,39
7423,ophelia,254,f,25
7423,ophelia,243,m,44
7423,randolph duke,1520,m,79
7424,beverly wilshir,125,m,47
7424,bud herman,180,m,55
7424,charlie,118,m,35
7424,diana,1080,f,27
7424,ed okin,1443,m,33
7424,ellen okin,103,f,NULL
7424,herb,144,m,33
7424,host,121,m,NULL
7424,jack caper,404,m,65
7424,shameless woman,179,f,24
7426,amador,910,m,35
7426,cochran,3170,m,35
7426,diller,765,m,NULL
7426,elena,136,f,NULL
7426,enrique,145,m,NULL
7426,eric,413,m,NULL
7426,madam,140,f,43
7426,mauro,257,m,60
7426,Miryea,1041,f,32
7426,texan,979,m,50
7426,tibey,1895,m,75
7426,vicki,491,f,NULL
7427,connie,2238,f,31
7427,darcy,124,f,24
7427,dewey,272,m,34
7427,frank,2340,m,56
7427,galvin,717,m,54
7427,gilleece,108,m,29
7427,inspector werne,410,m,41
7427,janeway,111,m,NULL
7427,margo,291,f,NULL
7427,reporter,421,m,NULL
7427,vanessa,186,f,NULL
7427,will,1003,m,30
7429,Cab Driver,102,m,30
7429,Cleo McDowell,1393,m,49
7429,darryl jenks,209,m,26
7429,hold-up man,160,m,40
7429,king jaffe joff,708,m,57
7429,landlord,297,m,39
7429,lisa mcdowell,1182,f,24
7429,maurice,289,m,35
7429,patrice mcdowel,154,f,NULL
7429,Prince Akeem,1817,m,27
7429,queen aoleon,107,f,50
7429,semmi,759,m,32
7440,capt. frank ram,2714,m,65
7440,chief of the wa,153,m,38
7440,cob,616,m,NULL
7440,lt dougherty,373,m,NULL
7440,lt hellerman,109,m,NULL
7440,lt mahoney,122,m,NULL
7440,lt westergaurd,179,m,NULL
7440,lt zimmer,467,m,NULL
7440,lt. commander r,2224,m,41
7440,lt. peter 'weps,547,m,37
7440,petty officer t,249,m,19
7440,pietrllo,436,m,NULL
7440,tom brokaw,330,m,NULL
7441,bartender,103,m,NULL
7441,hunnicut,710,f,43
7441,kathryn weller,195,f,NULL
7441,leo watts,250,m,53
7441,michael tarlow,452,m,47
7441,nelson,479,m,56
7441,nicholas,105,m,9
7441,robert caulfiel,2189,m,60
7441,sgt. dominick b,187,m,55
7445,NULL,520,f,NULL
7445,joey,310,m,64
7445,margaret ford,938,f,39
7445,mike,1380,m,40
7446,abe sapien,653,m,45
7446,agent clay,379,m,43
7446,cpl. matlin,176,m,25
7446,grigori rasputi,673,m,42
7446,hellboy,1686,m,54
7446,ilsa haupstein,126,f,NULL
7446,john myers,683,m,28
7446,liz sherman,680,f,32
7446,sgt. whitman,190,m,57
7446,tom manning,172,m,60
7446,"trevor ""broom"" ",746,m,64
7446,von krupt,114,m,61
7447,avi,204,m,NULL
7447,big chuck,222,m,42
7447,bryan,309,m,NULL
7447,Detective Reill,352,m,44
7447,diana,2563,f,43
7447,harold cornish,289,m,47
7447,kevin,282,m,24
7447,sandy patterson,3640,m,44
7447,skiptracer,300,m,55
7447,trish patterson,270,f,41
7450,angel,190,m,34
7450,corp onofrio,202,m,NULL
7450,hobo prospector,421,m,NULL
7450,jake,208,m,41
